deltaVLTM_mps,deltaVLCM_mps,totalDV_mps,R_LCM_km,V_LCM_kmps,R_30d_km,V_30d_kmps
1097.91593062692,20.9987045884865,1118.91463521541,20952.8774340736,0.013600666087061,0.22985885822609,0.00828188814225629
1098.91602975044,10.6117242777182,1109.52775402816,15840.3881259865,0.00562405083650023,0.142253568514406,0.00635301601861962
1096.50243636702,21.1825764833902,1117.68501285041,22183.7701668129,0.0134891087506035,0.28627788548877,0.00888155666944059
1099.28806633814,17.6388743911711,1116.92694072931,20645.9375982557,0.0100830109802714,0.234242057001971,0.00824978732923301
1108.22868253378,27.5358099939459,1135.76449252773,26569.7495803689,0.0182751013580426,0.448508057536661,0.0106970183189826
1088.97012169828,24.8103786022714,1113.78050030055,23069.2961832758,0.0163829351339757,0.291626339337183,0.00902446223211684
1093.41792656869,15.1208635123058,1108.53879008099,18085.760252481,0.00850460205319655,0.176445654055231,0.00710576510386225
1092.7662704957,6.66477967559348,1099.43105017129,12380.6987360676,0.0043126704060244,0.080854347594441,0.0048848533943212
1101.38742234458,13.3525958170243,1114.7400181616,17371.6851111984,0.00791586821532029,0.194905340790455,0.00699311356502827
1090.47093567415,20.8811811953731,1111.35211686952,20378.6424492319,0.0132072422164295,0.263045125648767,0.00786920448497094
1099.09612271704,14.7258654352151,1113.82198815226,15924.7094454005,0.0106060943138348,0.165734204166398,0.00639410188356093
1090.81494007835,22.1289049402442,1112.94384501859,21784.7438895638,0.0138966528251645,0.271401658044938,0.00848351352432495
1098.89094956167,22.7408966393532,1121.63184620102,23401.4961188928,0.0140304655704583,0.289220126209867,0.00929382991466795
1097.64121747651,15.0469096334342,1112.68812710995,18609.197625395,0.00888071566564289,0.211537190061749,0.00747971753400522
1098.50576599423,19.5538565779727,1118.0596225722,18588.3503329079,0.0141754108306704,0.227424720512588,0.00747426938924423
1094.78393871171,26.7789309061979,1121.56286961791,24418.2275692949,0.018657366596103,0.367101416208265,0.0098018075837829
1100.51830854796,15.151671856207,1115.66998040416,18025.9635005275,0.00960911050057593,0.211999984407725,0.00725756676214902
1094.26390885434,19.8084589630336,1114.07236781737,21301.1351597811,0.0121279826710643,0.245088337285082,0.00845679821772631
1110.05442959539,24.7928703932406,1134.84729998863,23060.909079471,0.0171255806587022,0.339757394490808,0.0092108049276571
1088.56402375866,18.2516170218306,1106.81564078049,18492.7738632619,0.0123638096579755,0.18534234204964,0.00729753842769742
1091.38612269268,10.4553036528038,1101.84142634548,14883.0772847235,0.00622944216576566,0.119878782055962,0.00590462537732378
1093.64741146159,8.47259488072785,1102.12000634232,14446.111097525,0.004285937243966,0.117656811598385,0.0057731070267758
1100.17728418101,20.2600415836778,1120.43732576469,22265.7475175002,0.0123203846877544,0.290476113553584,0.00893227071833913
1098.6291728373,13.3202159184457,1111.94938875575,17798.9738679294,0.00737437429201806,0.194787566054999,0.00715881602567736
1100.7816534274,25.1714291934022,1125.9530826208,25186.1172627933,0.0159000110517683,0.345612478684739,0.0100494410159674
1103.95360987523,19.87131538175,1123.82492525698,21461.1759011664,0.0126771586565135,0.29847117539332,0.00864039697078758
1091.9966092022,17.0245653872871,1109.02117458949,18844.8465622588,0.0100704200000845,0.20031942593688,0.00735744162427908
1095.3279708948,18.1790623545248,1113.50703324933,20408.9672335221,0.0110575807919764,0.234769315892447,0.00814990557856542
1086.54108370035,12.7263045040126,1099.26738820436,13530.1633593238,0.00971549540391103,0.100364770895839,0.00528505196294711
1096.55801030205,7.39577584397771,1103.95378614603,14301.0416926919,0.00265611071500333,0.11360510798089,0.00572425379815523
1110.03546303661,21.5215203711041,1131.55698340772,20170.8011546116,0.0152803385746264,0.260016400646394,0.0080552452602551
1101.08778178215,21.034261161075,1122.12204294323,22313.4982513503,0.0134255950270058,0.312987051273908,0.00898073493876377
1101.11146191147,24.1451125734042,1125.25657448487,23623.6130852337,0.0162541588827284,0.360628944756648,0.00951477478267052
1094.50462714398,21.9274220010071,1116.43204914499,22273.4565139291,0.0142338587352271,0.282304638369674,0.00889277942579046
1095.27794147957,10.9273688404159,1106.20531031999,14638.1546563573,0.00749839886223109,0.137323259046727,0.00589471556517075
1097.53738137464,11.091313768294,1108.62869514294,16613.7546999093,0.00512946585504769,0.152088363152168,0.00664351741746143
1103.55121301027,22.7454062249248,1126.29661923519,23860.3162200548,0.0142769468410433,0.34235085238284,0.0095899885555321
1097.12444508708,16.8767393991818,1114.00118448626,19953.2032887755,0.00986983964650214,0.229557327891802,0.00799070853226155
1104.25664692675,22.0356679058776,1126.29231483262,22360.8168929794,0.0146168266483382,0.32763580136293,0.00899916451753912
1089.40537041832,18.1685949846005,1107.57396540292,18708.3833789762,0.011323686925316,0.219757309845999,0.00722253336443359
1097.59448215598,16.0428249171159,1113.6373070731,19555.5049846911,0.00882726288323857,0.205428875317731,0.00779127762108101
1107.10202385858,21.8561815438819,1128.95820540246,22832.6093883623,0.0140467482426382,0.325378394730528,0.00918949149280234
1095.75040176515,20.7211885921868,1116.47159035734,21356.4149138034,0.0136563663908366,0.276519043680961,0.00857101907304619
1104.36609032803,27.7823408841621,1132.14843121219,26947.2764672858,0.0181168609528319,0.426467168396759,0.0108160549356546
1103.60677962728,23.0136689559722,1126.62044858325,24038.2578908535,0.0144124213321889,0.33925317960657,0.009651590341125
1104.42426087779,26.5464988019626,1130.97075967975,25877.4032071506,0.017196038314599,0.37075986969574,0.010356378911837
1097.8309968833,20.9319113126139,1118.76290819591,21534.4913232345,0.0138679870267782,0.292365574288288,0.00866457989598658
1103.7893940409,15.414952568924,1119.20434660982,18642.0959867485,0.00939922252456859,0.22411973587084,0.00750131375111377
1092.76417427519,16.3080349588429,1109.07220923404,17597.1945428457,0.0112348383517775,0.189383120398064,0.00706157969885204
1097.5842062668,9.08800702347694,1106.67221329028,15176.3602662117,0.00443294149498306,0.142142906045396,0.00610586909026297
1102.40866932945,14.0527923122013,1116.46146164166,18093.0441982775,0.00813151590947491,0.207872599151829,0.00728360630619604
1105.92773746005,20.9336075923357,1126.86134505239,22079.4106285648,0.0134296279492467,0.2945905270264,0.00888080229953646
1092.5991651932,17.3375225408049,1109.93668773401,18712.5097642966,0.011504985846846,0.205059108017212,0.00748468784227038
1101.83911674672,14.5555243444339,1116.39464109115,18341.3078988632,0.00856737939391502,0.21549297168232,0.00738457678384378
1084.59335120548,12.918791171066,1097.51214237654,11932.6223508096,0.0107323856330984,0.0871758319090181,0.00458325677580039
1099.82294082835,22.8071297299263,1122.63007055828,23073.8771730881,0.0143531977933968,0.279066909348202,0.00916356463340724
1101.0138189703,19.8908538023387,1120.90467277264,21862.7395998377,0.0119714739576078,0.26183748675897,0.00873973063126857
1097.95071009926,9.167908466167,1107.11861856543,15566.3013435326,0.00379596541753963,0.143376971556045,0.00625286439339338
1096.85796446417,17.5121160524234,1114.37008051659,18475.1495308898,0.0120711999734825,0.222906143554595,0.00744281009026924
1094.47264255824,30.4292055793303,1124.90184813757,27541.2140350941,0.0201164997739816,0.405144711011243,0.0108659235871079
1093.25079365574,10.1048933645477,1103.35568702028,15456.2028385336,0.00472853390992433,0.126310003065723,0.00611424801633188
1109.53526019448,35.0465281665608,1144.58178836104,31338.5621309664,0.0239531804342758,0.60570320427313,0.0126080370616335
1098.30524791151,16.1500687999917,1114.4553167115,19693.3165865471,0.00891715099066936,0.210816787752116,0.00785968631835557
1098.3296570885,15.1492110696975,1113.4788681582,19201.3934978437,0.00822292749678846,0.210249293888403,0.00769111929068846
1092.72302960047,11.757760043982,1104.48078964445,16162.7783491491,0.00657951562670512,0.142737912732423,0.00642902635790004
1096.62653875874,7.55215412772997,1104.17869288647,14237.5922844227,0.00309283685345137,0.11183530022601,0.00569697893055046
1095.89835774684,22.4836383437326,1118.38199609057,20821.8440031995,0.0161245786379997,0.285002993811997,0.00838920002057367
1098.04106736361,9.94353502284785,1107.98460238646,16064.6019671489,0.00427495018712445,0.150503557776022,0.00644811033819316
1092.65418533544,21.2350663766835,1113.88925171213,21820.2564521462,0.013309371638137,0.25475066722595,0.00861963949191039
1094.66469533916,19.9965971834883,1114.66129252265,21456.3674488039,0.012309172204166,0.251125126951351,0.00853319043701649
1104.56569806749,26.2354105564908,1130.80110862398,25217.3347830889,0.0176532452954486,0.413037662644321,0.0101559039275747
1100.49426039782,10.2370965532699,1110.73135695109,14968.6378838304,0.00631735954356123,0.13723879250476,0.00602296370750972
1092.64614553839,20.7540238380499,1113.40016937644,20070.0667291901,0.0134173717849283,0.245322426373912,0.00778866391785946
1092.86503208562,12.1695580796871,1105.0345901653,16208.4251034902,0.00652065012609552,0.141610475837978,0.00636879929557449
1093.09923530991,20.7905369038518,1113.88977221376,21596.2559209824,0.0130869595160269,0.252012062165091,0.0085624605625746
1091.58277718548,5.54659163906573,1097.12936882455,12143.9648576192,0.0035515586649516,0.0784619690025225,0.00481171890989685
1086.9975499765,16.3600271674175,1103.35757714392,16847.0677049563,0.0111407710706892,0.156907264340351,0.00657302468065957
1087.91264772946,13.8856842498887,1101.79833197935,15622.7668763486,0.00930372120524691,0.134214355777108,0.00610480530524797
1100.23217385689,19.6810950843623,1119.91326894125,21065.3007765736,0.012743558411092,0.284804899454516,0.00848329582978398
1099.47343386979,21.9654180588292,1121.43885192862,22799.3593527677,0.0135598657742491,0.273812445479469,0.00906086180965894
1096.98184302455,22.7863060440788,1119.76814906862,23283.3521904445,0.0145747290472914,0.311103909401298,0.00931298607456483
1086.094968849,10.2248544459124,1096.31982329491,10504.4145857988,0.00900797594014528,0.0784784574768353,0.00399705922579734
1105.16834702325,25.4433409492597,1130.61168797251,25362.9333243195,0.0163632065884063,0.369655818127681,0.0101753654928565
1099.51937239759,21.1834607071094,1120.7028331047,19194.7525377535,0.0155111187015857,0.239552233656864,0.00770270294841993
1101.0979835511,16.7407851475968,1117.83876869869,20204.6312397265,0.00954967615788544,0.24037312999085,0.0081138465883605
1097.06478752244,20.9196845816612,1117.9844721041,22418.7306976301,0.0126775729990367,0.272303215468227,0.00892447414705394
1098.16498635673,29.8394001560236,1128.00438651275,27681.2215222789,0.0197659134522925,0.423703245241161,0.0110341074411049
1093.64853318483,15.0523302805817,1108.70086346541,18421.3942828669,0.00830152503068352,0.180007607240723,0.0072772163356317
1100.84930822621,11.0495556924789,1111.89886391869,11765.175861464,0.009444398802021,0.0872198800947679,0.00468840445774824
1102.52504369127,24.3814399934744,1126.90648368474,24685.8305545229,0.0157029605089027,0.37190284245509,0.00992446847782798
1093.25779634749,11.2738226935759,1104.53161904107,16157.573968331,0.00555767537203925,0.138237403755801,0.00639037690570394
1100.7311824432,12.4945659180568,1113.22574836126,17199.3210835183,0.00681263278715575,0.17516507783926,0.006912490907504
1102.10482554831,14.9103965474997,1117.01522209581,18879.8323863621,0.00847755736056923,0.220701761018692,0.00759789016796975
1096.91158911756,11.6551772857755,1108.56676640334,16398.7306578173,0.00661479969535249,0.166307798484494,0.0065958780506272
1090.1610730173,18.9423502143794,1109.10342323168,19538.0175152741,0.0116878412621209,0.228313079339857,0.00757624682673901
1098.78236559656,18.0654361536321,1116.84780175019,20733.3032421793,0.0108417316903348,0.256385000958808,0.00832365393054681
1096.97039247843,10.3036018593207,1107.27399433775,16027.7916120943,0.00501632588452718,0.153864438737841,0.00643841173577108
1101.71409894986,12.3688411108277,1114.08294006069,16972.994530234,0.00700060551349673,0.182803212212708,0.00683243412555164
1104.88756783277,15.0138484058516,1119.90141623863,17131.343060314,0.0101224405006241,0.189422633982326,0.0068802912824908
1100.04126539354,13.6376356692551,1113.67890106279,17845.3917442387,0.00781650981159516,0.201543743504445,0.00718480555154274
1090.4142450014,24.781544989333,1115.19578999073,23411.0418114483,0.0160197129401643,0.303027512370378,0.00914981159405599
1100.8520600316,18.3789425867044,1119.23100261831,20264.9058204354,0.011775008214762,0.265643038845626,0.00816166357567291
1098.90808425888,14.1479261604336,1113.05601041931,18639.8482414612,0.00744050986033374,0.2000174367137,0.00747382873112943
1098.74360346162,18.7127748088311,1117.45637827046,20945.2939036026,0.0110292353046014,0.232508413885633,0.00833486959922704
1106.56385498233,26.9783447549166,1133.54219973725,26328.5880055756,0.0177463487663966,0.43347657782353,0.0105971292929166
1103.03011378876,20.8932686873911,1123.92338247616,21874.5411171827,0.0136148223433744,0.311318515598893,0.00880845401464224
1107.43771413249,24.1153458228569,1131.55305995535,24428.7781625798,0.0156523697654351,0.378317107498777,0.00983417641510472
1097.9904701466,12.3995088044589,1110.38997895106,17535.7219049315,0.00602924388461565,0.172494777600559,0.00701974584702164
1097.56582267708,13.2919781883981,1110.85780086548,18069.7762823914,0.00675010882827074,0.184545915451833,0.00723345339115058
1091.84095389738,12.1067658568256,1103.94771975421,16252.6524305622,0.00658115056926939,0.140828846885737,0.00640801772119328
1091.10433027714,19.4111045164633,1110.51543479361,20250.5783860792,0.012397160064657,0.221041047346837,0.00800651642275463
1100.27235902969,14.5695787071177,1114.84193773681,18863.9389497255,0.00786801130190888,0.208008633407615,0.00757333299183049
1095.0271872719,19.7372808387811,1114.76446811068,21269.4493395311,0.0122631801560667,0.252756094171506,0.00848326865502235
1095.55862622822,15.726153085296,1111.28477931351,19165.3461809397,0.00891178159305002,0.203537659761396,0.0076464803564152
1094.63028015305,5.24002505362905,1099.87030520668,12943.2399202922,0.00196373677999803,0.0966669052758585,0.00518820617101913
1104.04628629862,17.101666133071,1121.14795243169,20065.152946534,0.0103011664869624,0.251517736725,0.00807620819672648
1096.86064506507,18.9415794848456,1115.80222454991,20166.8638895209,0.0124914176512628,0.256079622969985,0.00811344372249949
1100.18571067597,25.2499807666461,1125.43569144262,25249.8460085938,0.0160215183632605,0.353684396364542,0.0100861715539063
1098.70299206482,19.0836012423107,1117.78659330713,20918.3019813286,0.0114701964675236,0.229959945099157,0.0083128978388879
1104.55414558474,21.0750872728033,1125.62923285754,22544.9908728955,0.0131751631019269,0.298744703445821,0.00905743938199113
1093.22091922253,19.6658293408587,1112.88674856339,21031.8442842295,0.0120255260191884,0.236399237183852,0.00831810241527787
1101.20966136317,12.5806672068324,1113.79032857,17164.0462421381,0.00708843853173683,0.187548960086643,0.00691019219292341
1106.94842804011,18.2234421671851,1125.17187020729,19565.6858497897,0.0120292313022703,0.248467124140422,0.00784994445089162
1094.50563457137,18.2676503110674,1112.77328488244,19987.5926264933,0.0108209237006922,0.215276517312006,0.00785522203771157
1098.70069806146,12.049617400154,1110.75031546161,17258.0062577694,0.00609871694682797,0.179275591267087,0.00693626339964677
1097.04078658075,21.745786489186,1118.78657306993,22684.601303416,0.0137671184663218,0.296340022234966,0.00907722162291429
1099.38068071701,9.84469034963706,1109.22537106665,15398.2333861211,0.00530783363614021,0.150738408099778,0.00619966777726142
1095.77488165215,4.73409094743337,1100.50897259958,12857.4683901302,0.000940195820348678,0.094363103999223,0.00515527242602758
1095.53097052639,16.7310757586845,1112.26204628507,19467.7253562837,0.00950550720780079,0.199779605115063,0.0076944531825325
1101.91253062625,13.3404634810002,1115.25299410725,17021.7240087903,0.0082109585773659,0.188608416330427,0.00684700784426806
1089.71915928754,19.5759726028549,1109.29513189039,20023.3749303982,0.0122142340804529,0.229197152855998,0.00779322761693753
1099.10048580459,19.3280867513047,1118.42857255589,21255.6447684913,0.0120842440878612,0.277471773573134,0.00854525143131932
1092.37534402807,5.93041999872369,1098.30576402679,10725.4292631221,0.00589648342213166,0.069878062445899,0.00430848724955767
1109.98448048103,25.3926039773632,1135.37708445839,24830.2996627218,0.0169024604681344,0.39843446841402,0.00998818424178862
1094.60567413544,9.76456739258899,1104.37024152803,15666.1036561836,0.00421728235678101,0.133524694621679,0.00624353342921865
1099.0563715906,15.2573155195053,1114.31368711011,18211.4678832875,0.00959286523578799,0.213787177634505,0.00733465750947796
1092.94587310205,25.5663071378798,1118.51218023993,24337.6379685265,0.0163231196882113,0.323108041366834,0.00953988089654345
1095.32851270406,14.9689204495931,1110.29743315365,18371.0991944839,0.00823064402312836,0.177634835639949,0.00726408654881242
1101.11716809515,18.3564756809638,1119.47364377611,20977.6576632795,0.0108232213254983,0.245297443384775,0.00839885324691011
1095.72070960522,25.9237293621963,1121.64443896742,24530.4804637126,0.0165699261429207,0.328373038708488,0.00962263313954288
1097.40973770046,21.2688328007741,1118.67857050123,22511.5601379732,0.0133002442254583,0.290602871320172,0.00900740146946024
1093.62548371075,9.4549507259467,1103.08043443669,14741.4708520446,0.00468960375757653,0.114525738162313,0.00582165503146172
1094.33588016273,10.2356858308644,1104.57156599359,15801.2954174159,0.00455579230468364,0.132366453162232,0.00627214922455902
1098.6223796705,14.5289903770466,1113.15137004755,16478.2389045226,0.00980371758709191,0.144679473876239,0.00658101387405897
1102.52192190876,16.4973119076824,1119.01923381644,17879.5041405157,0.0111998455550392,0.208187796444334,0.00717163404878414
1096.40563765656,23.4404740109147,1119.84611166747,23721.7610171825,0.0148835732547381,0.311035193441103,0.00945449417752674
1095.31088177512,5.0967348642583,1100.40761663937,12292.8576031127,0.00303354582198499,0.0821226132904979,0.00491391105450963
1102.51664536916,20.6254500458364,1123.142095415,20881.5418007607,0.0139543914714592,0.286891815274996,0.0083996725323236
1096.00535451937,19.7533320181248,1115.75868653749,19611.3817997142,0.013843681147809,0.250436344034819,0.0078996915075986
1105.65286130644,20.9547333828779,1126.60759468932,19969.677988148,0.014684085738929,0.252358687861572,0.00796873919841777
1096.04243478312,16.5031913075213,1112.54562609064,18908.9845073245,0.00970537531986208,0.18806708933673,0.00746903004538978
1084.30699305684,12.6282019731599,1096.93519503,10894.7280061496,0.0107976246628082,0.0980634252809288,0.00408073932243112
1094.61359688392,15.260314614721,1109.87391149864,18787.7092859781,0.00840731699342391,0.188600485441673,0.00745666425665839
1086.66631041824,9.54394150161782,1096.21025191985,10026.1729796618,0.00895418100487278,0.0565614505678865,0.00389782752248205
1103.20835878103,20.2035371358851,1123.41189591692,22000.2780507964,0.0126569398719827,0.306657504711761,0.00885761666521456
1099.27947325726,21.2190325508497,1120.49850580811,22373.4546325826,0.0135476729226464,0.306732088131558,0.00899268786221677
1100.60867673101,14.4380750720441,1115.04675180305,17938.2728000241,0.00879699386155011,0.208143082861831,0.00722325518637924
1104.2459681093,28.5129117453575,1132.75887985466,26763.2472775432,0.0187960841752885,0.385029256174625,0.0106839409855361
1093.86072308096,6.21658369705711,1100.07730677801,13077.9081200049,0.00330377779469463,0.0988582468050965,0.00523934998330066
1093.7775939828,10.5350206260908,1104.31261460889,15797.9631377908,0.00492515540929186,0.131765992519623,0.00625410320956657
1099.80782781843,12.6341056102285,1112.44193342866,17603.2641002532,0.00647411273172759,0.180634819400763,0.00706756045493986
1089.18882841405,27.6666034808282,1116.85543189488,24815.209521697,0.0186630642675191,0.332827571115196,0.00974810369585004
1111.77341369992,23.6621297238381,1135.43554342376,20853.6268209496,0.0170913015154257,0.270923261725974,0.00828521085275712
1099.37726385941,8.87540776857015,1108.25267162798,14860.0776702356,0.00461091121210516,0.139150331710142,0.00598221869488305
1103.30693424004,23.1435970935718,1126.45053133362,24120.1696400795,0.0145398719620994,0.34559770470652,0.00968854548571131
1094.47788379212,17.6168450857003,1112.09472887782,20078.3979354654,0.0101777009601905,0.213857494227648,0.00794207330701852
1097.23898518322,21.655667079046,1118.89465226227,22699.0344162893,0.0136300134221904,0.295329398687503,0.00908091085227651
1095.06777401862,13.0660821154409,1108.13385613406,17423.3801723185,0.00717491530759686,0.172533118381144,0.00696723964085007
1099.43489144662,16.0296950150019,1115.46458646163,19723.5177554142,0.00886561819426329,0.217703217764075,0.00789469045578847
1096.43998947402,19.0323890693959,1115.47237854341,21202.5900672684,0.0114093394911959,0.249445405219062,0.00846008110709963
1094.88768401875,29.614805476656,1124.5024894954,26951.6562022856,0.0199852931739903,0.405070217834017,0.0107330283656997
1095.38947344372,17.3816885251316,1112.77116196885,20114.4825348254,0.00993535590119546,0.215186173540626,0.00797818257272956
1094.41371871818,9.10817706492194,1103.5218957831,15250.4890733691,0.00378748456886249,0.126771131836457,0.00607912501896693
1097.83114036933,12.2172813971845,1110.04842176652,15185.584738119,0.00821894130723548,0.123366273390012,0.00606723389527431
1096.22226688558,27.2914165586071,1123.51368344418,25786.0516045046,0.0175020543647712,0.354100864080931,0.010161440832496
1101.00420949128,20.5774192442819,1121.58162873557,22419.5798711569,0.0124122759889353,0.277879375979872,0.00896602244174606
1095.39638213361,21.1848064905032,1116.58118862411,21325.9643339777,0.0132757911072343,0.248349633779335,0.00836713174686772
1104.54084217461,14.8255922385376,1119.36643441315,17254.5658796631,0.00975253847947539,0.193155763555149,0.00692036345240494
1094.78085858389,15.6619262352833,1110.44278481917,18745.1018762353,0.00935221031950735,0.200838070300186,0.00749440825457448
1091.98224056059,9.3769253064092,1101.359165867,14605.2377102274,0.00507307683969134,0.114615722164139,0.00579339121157429
1092.40499363507,21.9304091666828,1114.33540280175,21938.5635226938,0.014316438684806,0.264962674288271,0.00871663858702418
1093.57765206141,17.2919982029458,1110.86965026436,19501.976553811,0.0100246771776603,0.204698026391454,0.0076650689613715
1095.91415692032,15.8772332903728,1111.79139021069,19342.9320913831,0.00873548935833201,0.200152133238024,0.00768926472430303
1108.46179253308,21.8190669224869,1130.28085945556,22347.5772410355,0.0143696911773503,0.319141970133689,0.00899047939297821
1096.20077198346,18.5603798869462,1114.7611518704,20914.5619779799,0.0110130223565169,0.240940910558559,0.00833884484389756
1103.46860579096,15.7695352675493,1119.23814105851,18783.0757601328,0.00968760321053634,0.215060269275141,0.00755678628002511
1105.80342395511,25.4649012217021,1131.26832517681,25106.2405507737,0.0168118133167361,0.404889709320637,0.0101096811068132
1098.95418624963,10.6275252816989,1109.58171153133,16390.1381514004,0.00496010718014428,0.157156312887704,0.00658163996503105
1102.61380081866,14.1483011974914,1116.76210201616,18173.3239340623,0.0081721184172914,0.207691802499282,0.00731532102584013
1099.58826377775,13.0427557416663,1112.63101951942,17820.972324486,0.00694223768134183,0.19407749271449,0.00716751192261235
1107.96493515118,19.7025337369152,1127.66746888809,20230.9993103361,0.0133329193434293,0.263841243599873,0.00812780048671279
1102.00020897673,24.4413619092842,1126.44157088601,23080.4909135112,0.0169247413382904,0.351391535182609,0.0092920337686467
1098.05007640278,14.0749347230267,1112.12501112581,17530.4869134698,0.00870400165498367,0.196107483300046,0.00705895817294344
1083.30114413267,29.7024612729029,1113.00360540558,22830.4006842661,0.0207260772566571,0.48905179936007,0.00849719348552544
1095.7570818074,15.1589919129353,1110.91607372034,18929.284778048,0.0082179576616256,0.193112377214722,0.00753271016552468
1097.62635321329,16.6075129470438,1114.23386616034,19910.2442240729,0.00954679359233679,0.228009058118084,0.00797449002207702
1092.34651711366,18.5510031663567,1110.89752028002,19913.6251454184,0.011805283644012,0.218686089883879,0.00791717730531448
1089.4524538842,25.8327662915415,1115.28522017574,23296.0415326733,0.017929606295219,0.302069103662889,0.0092452346264781
1089.95262120613,21.6457310658526,1111.59835227199,21020.3138213783,0.0145874728851621,0.242362416490317,0.008329578115503
1096.64888256848,4.49583829418187,1101.14472086266,10765.1361009073,0.00476761195268215,0.073575147443643,0.0043333137524003
1107.73094462468,22.8779324728131,1130.60887709749,23436.6259584627,0.0148725502865012,0.353633020142204,0.00943197561576883
1099.77291586815,15.8090358149865,1115.58195168314,18983.3696881885,0.00960570824446621,0.228924694209604,0.00764334376303264
1095.52440533529,9.17744439428956,1104.70184972958,15361.3960023625,0.00363288765062767,0.126701217116881,0.00612154435930341
1093.70923256546,15.4599574674035,1109.16919003287,17800.1219024995,0.0100499284394863,0.18962065218535,0.00713623894868012
1095.75847966854,10.9648565879941,1106.72333625653,14077.4578028662,0.00761294300551376,0.10301737869405,0.00559488285733288
1092.08219593553,19.1377357140832,1111.21993164961,20404.2154225819,0.0115566677472974,0.226401527702895,0.00800207743684987
1092.86295488251,11.3118687204329,1104.17482360294,15565.0218454689,0.00683768718698491,0.138214081484562,0.00621917342910092
1098.76976090038,10.5654584009419,1109.33521930132,16400.4119224246,0.0048936882996288,0.160376971224655,0.00659048825493438
1097.03492587426,14.9745813125401,1112.0095071868,18695.6142914524,0.00812732832415338,0.184948102006608,0.00743344382360733
1094.47988888081,13.515742959336,1107.99563184014,17757.8860620984,0.0070545099180451,0.168165705245502,0.00704839853542954
1098.32482691703,23.5603848554092,1121.88521177244,24034.1636321117,0.0149104563997533,0.326193094256662,0.00960700507394934
1103.03132883729,12.364383529024,1115.39571236631,15050.466682994,0.00869252640666227,0.146308235790207,0.00603947050376476
1097.69850414158,10.6054789086343,1108.30398305021,15977.3800140681,0.00563707919139586,0.158447360335694,0.0064287846214194
1098.48649748298,14.2089912366539,1112.69548871963,18635.2328660789,0.00755845156887255,0.201688264788499,0.00747398836378155
1095.16742468618,5.84099316346656,1101.00841784965,13360.2721659564,0.00206055876084448,0.104080666426978,0.00535948051228442
1105.57082769232,28.1355399046359,1133.70636759695,26109.242174385,0.0192812459209129,0.447016865887385,0.0105122765610052
1090.95169208428,14.2122490860785,1105.16394117036,17213.4502776149,0.00829886315585964,0.159459178788608,0.0067654057286561
1103.51689821938,13.2507376131507,1116.76763583253,16533.5529060846,0.00853823149938143,0.176153783725709,0.00664645063646366
1097.5075233867,14.8729565326686,1112.38047991937,18764.6620396722,0.00840379913844912,0.208104226772547,0.00752931909042319
1098.96238286487,10.7475931594274,1109.7099760243,15794.476337418,0.0060990395596011,0.15950452935832,0.00636001715060168
1085.27864279368,23.8564519953278,1109.135094789,21345.7320279947,0.0161411514281977,0.273769349893636,0.00823682035888388
1098.77643535173,26.7738420949395,1125.55027744667,25939.6607359222,0.0171115661093011,0.358886573487921,0.0103048636800739
1097.80144127223,12.6438291327877,1110.44527040502,16632.2713235871,0.00726925072804876,0.146983730292633,0.00663332174823178
1102.93917220068,21.4731633558011,1124.41233555648,22493.9801325142,0.013522353182532,0.279799530123952,0.00900559207803796
1089.26347634997,27.4090582091131,1116.67253455908,24617.2279471947,0.0185840698035969,0.327128965220026,0.00969223181411721
1104.55389893032,16.1589716962792,1120.7128706266,18826.9666440243,0.0101752188162099,0.222522989746929,0.00757672960972874
1106.3997924096,25.9599507646319,1132.35974317423,25752.8256965478,0.01682017144599,0.395695023405268,0.0103505291935615
1108.48299150103,24.7277038279443,1133.21069532898,22671.0719420969,0.017254224823553,0.326529008682363,0.00905008198682113
1097.47342022968,26.115165473429,1123.58858570311,25362.1634748364,0.0165906764054407,0.34046219987795,0.0100425977405285
1100.98594084885,14.8411596962475,1115.82710054509,17586.3567298338,0.00942466117523398,0.175061598956561,0.00705549452634631
1092.87494938905,21.4929809395734,1114.36793032862,22028.1851247523,0.0133362338309037,0.259483643052936,0.00867824009517241
1100.41659222579,20.0166230317869,1120.43321525758,21776.8246834155,0.0125569978076313,0.294340451288004,0.00876039846744902
1098.3579302055,15.9210104751352,1114.27894068063,19598.6107479564,0.0089515289407959,0.22286254677766,0.00785730840682572
1094.63337444155,11.0018555538113,1105.63522999536,14248.3601546858,0.00791199076887259,0.130560917311957,0.00573812889182584
1101.94330586671,13.9052284063296,1115.84853427304,18081.109127595,0.00793944363862794,0.206860076695562,0.00727908576386289
1098.1988090038,9.90515310406001,1108.10396210786,15756.3515100991,0.00486143450326709,0.153102295209447,0.00633926909266235
1102.79438960018,23.5401753542921,1126.33456495447,22306.3973934845,0.0163460578399711,0.327724329355785,0.00896981466434607
1097.50747736197,20.6155947716629,1118.12307213363,21986.3903655719,0.0124114253266494,0.254372146370732,0.00871315823685379
1097.72996425448,18.1867456961527,1115.91670995063,20896.5818601527,0.0104772143353286,0.236519109065733,0.00832840141876644
1100.77564001225,20.4686060113817,1121.24424602363,22341.7455754361,0.0125969918740523,0.299739387480406,0.00897521956211507
1099.17353939987,15.3056376231602,1114.47917702303,19250.6126149354,0.00853596856285552,0.220333782833951,0.0077307686720813
