Time (s),Station ID,Range rate (km/s)
262230,4,2.386358942
262240,4,2.386402327
262250,4,2.386446888
262260,4,2.386490498
262270,4,2.386535235
262280,4,2.386580399
262290,4,2.386625816
262300,4,2.386670528
262310,4,2.386714405
262320,4,2.386756985
262330,4,2.386799533
262340,4,2.386847349
262350,4,2.386891824
262360,4,2.386934675
262370,4,2.38697943
262380,4,2.387026024
262390,4,2.387069404
262400,4,2.387113246
262410,4,2.387157767
262420,4,2.387203884
262430,4,2.387244347
262440,4,2.38729104
262450,4,2.387334536
262460,4,2.387377779
262470,4,2.387422329
262480,4,2.387464274
262490,4,2.387509792
262500,4,2.387553243
262510,4,2.387598797
262520,4,2.387643309
262530,4,2.387683731
262540,4,2.387730102
262550,4,2.387775124
262560,4,2.387817923
262570,4,2.387861633
262580,4,2.387906759
262590,4,2.387948304
262600,4,2.387992719
262610,4,2.388034355
262620,4,2.388080671
262630,4,2.388123752
262640,4,2.38816618
262650,4,2.388210797
262660,4,2.388255659
262670,4,2.388297637
262680,4,2.388340501
262690,4,2.388385407
262700,4,2.388428264
262710,4,2.388470287
262720,4,2.388516125
262730,4,2.388558803
262740,4,2.388603317
262750,4,2.388645936
262760,4,2.388691637
262770,4,2.388731318
262780,4,2.388775484
262790,4,2.38881726
262800,4,2.388860051
262810,4,2.388905227
262820,4,2.388948988
262830,4,2.388991854
262840,4,2.389034688
262850,4,2.389078081
262860,4,2.389119508
262870,4,2.389164019
262880,4,2.389207158
262890,4,2.389249931
262900,4,2.389292821
262910,4,2.389336116
262920,4,2.389377688
262930,4,2.389418293
262940,4,2.389464073
262950,4,2.389508315
262960,4,2.389552197
262970,4,2.389591277
262980,4,2.38963492
262990,4,2.389678854
263000,4,2.389720362
263010,4,2.389763821
263020,4,2.389806169
263030,4,2.389849407
263040,4,2.389889992
263050,4,2.389933567
263060,4,2.38997717
263070,4,2.390021773
263080,4,2.39006236
263090,4,2.390103848
263100,4,2.390145304
263110,4,2.39019024
263120,4,2.390231013
263130,4,2.390274542
263140,4,2.390317738
263150,4,2.390359858
263160,4,2.39039938
263170,4,2.390443255
263180,4,2.390484414
263190,4,2.39052727
263200,4,2.390569992
263210,4,2.390611052
263220,4,2.390652909
263230,4,2.39069623
263240,4,2.390737352
263250,4,2.390781204
263260,4,2.390821168
263270,4,2.39086325
263280,4,2.390906219
263290,4,2.390949205
263300,4,2.390991438
263310,4,2.39103125
263320,4,2.391072771
263330,4,2.391114971
263340,4,2.391158381
263350,4,2.391199635
263360,4,2.391239615
263370,4,2.391284486
263380,4,2.391325362
263390,4,2.391366204
263400,4,2.391407546
263410,4,2.391449224
263420,4,2.391489235
263430,4,2.391531476
263440,4,2.391575322
263450,4,2.391615641
263460,4,2.391656025
263470,4,2.391697469
263480,4,2.391740833
263490,4,2.391782021
263500,4,2.391821974
263510,4,2.391865119
263520,4,2.39190469
263530,4,2.39194606
263540,4,2.391988852
263550,4,2.392028447
263560,4,2.392069706
263570,4,2.392110521
263580,4,2.392152806
263590,4,2.39219354
263600,4,2.392233637
263610,4,2.39227631
263620,4,2.392317995
263630,4,2.392358178
263640,4,2.392399037
263650,4,2.392439129
263660,4,2.392478623
263670,4,2.392522212
263680,4,2.392564587
263690,4,2.392603513
263700,4,2.392642606
263710,4,2.392685214
263720,4,2.392725231
263730,4,2.39276808
263740,4,2.392806529
263750,4,2.392846887
263760,4,2.39288948
263770,4,2.392928775
263780,4,2.392970029
263790,4,2.393009455
263800,4,2.393050876
263810,4,2.393090311
263820,4,2.393131849
263830,4,2.393171573
263840,4,2.39321443
263850,4,2.3932514
263860,4,2.393291643
263870,4,2.393332488
263880,4,2.393374413
263890,4,2.393414484
263900,4,2.393454136
263910,4,2.393494262
263920,4,2.393536665
263930,4,2.393575554
263940,4,2.393616074
263950,4,2.393655743
263960,4,2.393696002
263970,4,2.393735096
263980,4,2.393775677
263990,4,2.393814968
264000,4,2.393853862
264010,4,2.393895038
264020,4,2.393934996
264030,4,2.393976292
264040,4,2.394014543
264050,4,2.394053687
264060,4,2.394094965
264070,4,2.394133756
264080,4,2.39417325
264090,4,2.394215254
264100,4,2.394253006
264110,4,2.394292202
264120,4,2.394332279
264130,4,2.394373054
264140,4,2.394413158
264150,4,2.394449346
264160,4,2.394491968
264170,4,2.394528268
264180,4,2.394568497
264190,4,2.394610689
264200,4,2.394648797
264210,4,2.39468799
264220,4,2.394726467
264230,4,2.394765672
264240,4,2.39480502
264250,4,2.394845712
264260,4,2.394883427
264270,4,2.394926343
264280,4,2.394964266
264290,4,2.395003374
264300,4,2.395040573
264310,4,2.395080428
264320,4,2.395118168
264330,4,2.395157636
264340,4,2.395197894
264350,4,2.395236068
264360,4,2.395274802
264370,4,2.395315847
264380,4,2.395354062
264390,4,2.39539165
264400,4,2.395430898
264410,4,2.395467744
264420,4,2.395507529
264430,4,2.395547147
264440,4,2.395583276
264450,4,2.395625705
264460,4,2.39566129
264470,4,2.395702605
264480,4,2.395739172
264490,4,2.395776312
264500,4,2.395815405
264510,4,2.395853411
264520,4,2.395893211
264530,4,2.395930772
264540,4,2.39597018
264550,4,2.39600742
264560,4,2.396045318
264570,4,2.39608482
264580,4,2.396122558
264590,4,2.396162582
264600,4,2.396198973
264610,4,2.396238293
264620,4,2.396276889
264630,4,2.396313328
264640,4,2.396353457
264650,4,2.396389995
264660,4,2.396430169
264670,4,2.396466734
264680,4,2.396503038
264690,4,2.396541973
264700,4,2.396580039
264710,4,2.396617163
264720,4,2.396656383
264730,4,2.396694886
264740,4,2.39673328
264750,4,2.396769132
264760,4,2.396809655
264770,1,1.982667595
264780,1,1.98275006
264790,1,1.982832745
264800,1,1.98291555
264810,1,1.98299849
264820,1,1.983081542
264830,1,1.983165081
264840,1,1.983248547
264850,1,1.983332243
264860,1,1.983416316
264870,1,1.983500198
264880,1,1.983584573
264890,1,1.98366906
264900,1,1.983753619
264910,1,1.983838759
264920,1,1.983923645
264930,1,1.984009134
264940,1,1.984094522
264950,1,1.984179895
264960,1,1.984265729
264970,1,1.984351822
264980,1,1.984437804
264990,1,1.984524348
265000,1,1.984610998
265010,1,1.984697472
265020,1,1.984784504
265030,1,1.984871587
265040,1,1.984958842
265050,1,1.9850463
265060,1,1.985134119
265070,1,1.985222152
265080,1,1.985309917
265090,1,1.985398207
265100,1,1.985486639
265110,1,1.985575394
265120,1,1.985663977
265130,1,1.985753004
265140,1,1.985842038
265150,1,1.985931633
265160,1,1.986020958
265170,1,1.98611073
265180,1,1.986200759
265190,1,1.986290883
265200,1,1.986381104
265210,1,1.986471709
265220,1,1.986562239
265230,1,1.986653311
265240,1,1.986744078
265250,1,1.986835511
265260,1,1.986926962
265270,1,1.98701843
265280,1,1.987110322
265290,1,1.987202424
265300,1,1.98729411
265310,1,1.987386801
265320,1,1.987479306
265330,1,1.987571913
265340,1,1.987664868
265350,1,1.987758034
265360,1,1.987851198
265370,1,1.987944707
265380,1,1.98803839
265390,1,1.988132198
265400,1,1.988226235
265410,1,1.988320264
265420,1,1.988414926
265430,1,1.988509108
265440,1,1.988604102
265450,1,1.988699096
265460,1,1.988794083
265470,1,1.988889427
265480,1,1.988984891
265490,1,1.989080554
265500,1,1.989176606
265510,1,1.989272618
265520,1,1.989368828
265530,1,1.989465148
265540,1,1.989561689
265550,1,1.989658433
265560,1,1.989755754
265570,1,1.989852878
265580,1,1.989950062
265590,1,1.990047783
265600,1,1.990145331
265610,1,1.990243282
265620,1,1.990341358
265630,1,1.990439708
265640,1,1.990537947
265650,1,1.990636753
265660,1,1.990735623
265670,1,1.990834646
265680,1,1.990933764
265690,1,1.991032984
265700,1,1.991132811
265710,1,1.99123244
265720,1,1.991332095
265730,1,1.991432417
265740,1,1.991532797
265750,1,1.991633296
265760,1,1.991733884
265770,1,1.991834902
265780,1,1.991935571
265790,1,1.992037192
265800,1,1.992138549
265810,1,1.99223987
265820,1,1.992341737
265830,1,1.992443704
265840,1,1.992545683
265850,1,1.992648034
265860,1,1.992750598
265870,1,1.992853301
265880,1,1.992956074
265890,1,1.993059191
265900,1,1.993162275
265910,1,1.993265839
265920,1,1.993369213
265930,1,1.993473077
265940,1,1.99357715
265950,1,1.993681217
265960,1,1.993785779
265970,1,1.993890139
265980,1,1.993995111
265990,1,1.994099714
266000,1,1.994204918
266010,1,1.994309938
266020,1,1.994415343
266030,1,1.994520803
266040,1,1.994626918
266050,1,1.994732611
266060,1,1.99483876
266070,1,1.99494524
266080,1,1.995051724
266090,1,1.995158622
266100,1,1.99526548
266110,1,1.995372571
266120,1,1.995479533
266130,1,1.995586908
266140,1,1.99569438
266150,1,1.995802353
266160,1,1.995910294
266170,1,1.996018442
266180,1,1.996126695
266190,1,1.996235495
266200,1,1.996343956
266210,1,1.996452883
266220,1,1.996561997
266230,1,1.996671147
266240,1,1.996780561
266250,1,1.996890188
266260,1,1.997000091
266270,1,1.997110076
266280,1,1.997220086
266290,1,1.997330369
266300,1,1.99744087
266310,1,1.997551637
266320,1,1.99766255
266330,1,1.9977736
266340,1,1.997884672
266350,1,1.997996115
266360,1,1.998107687
266370,1,1.998219605
266380,1,1.998331414
266390,1,1.998443543
266400,1,1.998555692
266410,1,1.998668258
266420,1,1.998780842
266430,1,1.998893763
266440,1,1.999006904
266450,1,1.999119828
266460,1,1.999233371
266470,1,1.999347203
266480,1,1.999460687
266490,1,1.999574642
266500,1,1.999688597
266510,1,1.999802952
266520,1,1.999917532
266530,1,2.000032224
266540,1,2.000146957
266550,1,2.000261771
266560,1,2.000377049
266570,1,2.000492433
266580,1,2.000607958
266590,1,2.000723701
266600,1,2.000839553
266610,1,2.000955708
266620,1,2.001071768
266630,1,2.001188411
266640,1,2.001304764
266650,1,2.001421769
266660,1,2.001538524
266670,1,2.001655748
266680,1,2.001772849
266690,1,2.001890597
266700,1,2.00200808
266710,1,2.002125952
266720,1,2.002244102
266730,1,2.002362227
266740,1,2.002480689
266750,1,2.002599151
266760,1,2.002717951
266770,1,2.002837006
266780,1,2.002956151
266790,1,2.003075163
266800,1,2.003194679
266810,1,2.003314374
266820,1,2.003434004
266830,1,2.003554087
266840,1,2.003674145
266850,1,2.003794704
266860,1,2.00391524
266870,1,2.004035595
266880,1,2.004156673
266890,1,2.004277609
266900,1,2.004398902
266910,1,2.00452048
266920,1,2.004641931
266930,1,2.004763703
266940,1,2.0048857
266950,1,2.005007919
266960,1,2.005130045
266970,1,2.005252569
266980,1,2.005375029
266990,1,2.005497898
267000,1,2.005621104
267010,1,2.005744052
267020,1,2.005867476
267030,1,2.00599084
267040,1,2.006114507
267050,1,2.006238327
267060,1,2.006362508
267070,1,2.006486676
267080,1,2.006611131
267090,1,2.006735512
267100,1,2.006860339
267110,1,2.006985403
267120,1,2.007110525
267130,1,2.00723567
267140,1,2.007361163
267150,1,2.007486807
267160,1,2.007612462
267170,1,2.007738623
267180,1,2.007864747
267190,1,2.007990855
267200,1,2.008117635
267210,1,2.008244015
267220,1,2.008371024
267230,1,2.008498052
267240,1,2.008625127
267250,1,2.008752692
267260,1,2.008879948
267270,1,2.009007761
267280,1,2.009135797
267290,1,2.00926385
267300,1,2.009391782
267310,1,2.009520393
267320,1,2.009649091
267330,1,2.009777907
267340,1,2.009906754
267350,1,2.010035854
267360,1,2.01016504
267370,1,2.010294399
267380,1,2.010424216
267390,1,2.01055412
267400,1,2.010683816
267410,1,2.010813963
267420,1,2.010944534
267430,1,2.011074774
267440,1,2.011205582
267450,1,2.011336526
267460,1,2.011467541
267470,1,2.011598619
267480,1,2.011730027
267490,1,2.011861635
267500,1,2.011993168
267510,1,2.012125057
267520,1,2.012256859
267530,1,2.012389421
267540,1,2.012521722
267550,1,2.012654387
267560,1,2.012787183
267570,1,2.012919886
267580,1,2.01305317
267590,1,2.013186344
267600,1,2.013319754
267610,1,2.01345342
267620,1,2.013587148
267630,1,2.013721121
267640,1,2.013855156
267650,1,2.013989576
267660,1,2.014123924
267670,1,2.014258603
267680,1,2.014393449
267690,1,2.014528296
267700,1,2.014663401
267710,1,2.014798736
267720,1,2.014934453
267730,1,2.01506978
267740,1,2.015205661
267750,1,2.015341724
267760,1,2.01547785
267770,1,2.015614198
267780,1,2.015750773
267790,1,2.015887485
267800,1,2.016024404
267810,1,2.016161385
267820,1,2.01629856
267830,1,2.016435836
267840,1,2.016573367
267850,1,2.016711071
267860,1,2.01684907
267870,1,2.016987049
267880,1,2.017125465
267890,1,2.017263652
267900,1,2.017402301
267910,1,2.017541
267920,1,2.017679806
267930,1,2.017818895
267940,1,2.017958002
267950,1,2.018097403
267960,1,2.018237073
267970,1,2.018376764
267980,1,2.018516482
267990,1,2.018656768
268000,1,2.018797031
268010,1,2.0189375
268020,1,2.019078204
268030,1,2.019218931
268040,1,2.019359837
268050,1,2.019500761
268060,1,2.01964195
268070,1,2.01978339
268080,1,2.019924987
268090,1,2.020066845
268100,1,2.020208742
268110,1,2.020350832
268120,1,2.02049322
268130,1,2.020635652
268140,1,2.020778415
268150,1,2.020920933
268160,1,2.021063965
268170,1,2.02120722
268180,1,2.021350298
268190,1,2.021493676
268200,1,2.021637356
268210,1,2.02178132
268220,1,2.021925084
268230,1,2.022069192
268240,1,2.022213429
268250,1,2.02235785
268260,1,2.022502489
268270,1,2.022647157
268280,1,2.022792343
268290,1,2.022937618
268300,1,2.023082707
268310,1,2.023228064
268320,1,2.023373707
268330,1,2.023519537
268340,1,2.023665427
268350,1,2.023811379
268360,1,2.023957795
268370,1,2.024104372
268380,1,2.024250886
268390,1,2.024397715
268400,1,2.024544406
268410,1,2.024691679
268420,1,2.02483907
268430,1,2.024986487
268440,1,2.025133925
268450,1,2.025281748
268460,1,2.025429772
268470,1,2.025577938
268480,1,2.025726253
268490,1,2.025874466
268500,1,2.026023283
268510,1,2.026171958
268520,1,2.026320742
268530,1,2.0264698
268540,1,2.026619096
268550,1,2.026768502
268560,1,2.026918077
268570,1,2.027067877
268580,1,2.027217849
268590,1,2.027368058
268600,1,2.027518047
268610,1,2.027668493
268620,1,2.027819197
268630,1,2.027969896
268640,1,2.028120888
268650,1,2.028271775
268660,1,2.028423201
268670,1,2.028574497
268680,1,2.028725989
268690,1,2.028877674
268700,1,2.029029623
268710,1,2.029181434
268720,1,2.029333833
268730,1,2.029486233
268740,1,2.029638794
268750,1,2.029791558
268760,1,2.029944451
268770,1,2.030097162
268780,1,2.030250532
268790,1,2.030403996
268800,1,2.03055734
268810,1,2.030711021
268820,1,2.030864863
268830,1,2.031018825
268840,1,2.031173247
268850,1,2.031327548
268860,1,2.031481953
268870,1,2.031636554
268880,1,2.0317912
268890,1,2.031946363
268900,1,2.032101349
268910,1,2.032256802
268920,1,2.032412363
268930,1,2.032567714
268940,1,2.032723804
268950,1,2.032879589
268960,1,2.033035621
268970,1,2.033192023
268980,1,2.033348425
268990,1,2.033505215
269000,1,2.033661739
269010,1,2.033818457
269020,1,2.033975602
269030,1,2.034132947
269040,1,2.034290273
269050,1,2.03444773
269060,1,2.034605576
269070,1,2.034763518
269080,1,2.034921704
269090,1,2.035079511
269100,1,2.035237859
269110,1,2.035396551
269120,1,2.035554994
269130,1,2.035714074
269140,1,2.035873135
269150,1,2.036032085
269160,1,2.036191466
269170,1,2.036350861
269180,1,2.036510651
269190,1,2.036670328
269200,1,2.036830065
269210,1,2.036990366
269220,1,2.037150611
269230,1,2.03731112
269240,1,2.037471738
269250,1,2.037632312
269260,1,2.037793225
269270,1,2.037954401
269280,1,2.038115736
269290,1,2.038276889
269300,1,2.038438475
269310,1,2.038600288
269320,1,2.038762135
269330,1,2.038924114
269340,1,2.039086371
269350,1,2.03924855
269360,1,2.03941088
269370,1,2.039573745
269380,1,2.03973649
269390,1,2.039899492
269400,1,2.040062498
269410,1,2.040225896
269420,1,2.040389407
269430,1,2.040552638
269440,1,2.040716561
269450,1,2.040880547
269460,1,2.041044423
269470,1,2.041208635
269480,1,2.041373142
269490,1,2.041537637
269500,1,2.041702329
269510,1,2.041867303
269520,1,2.042032138
269530,1,2.042197259
269540,1,2.042362542
269550,1,2.042528054
269560,1,2.042693796
269570,1,2.042859492
269580,1,2.043025513
269590,1,2.043191689
269600,1,2.043357894
269610,1,2.0435244
269620,1,2.043690935
269630,1,2.043857355
269640,1,2.044024377
269650,1,2.044191465
269660,1,2.04435868
269670,1,2.044525887
269680,1,2.044693486
269690,1,2.044861066
269700,1,2.045028774
269710,1,2.045196731
269720,1,2.045364745
269730,1,2.045533006
269740,1,2.045701556
269750,1,2.045870265
269760,1,2.04603897
269770,1,2.046207888
269780,1,2.04637688
269790,1,2.046545911
269800,1,2.046715236
269810,1,2.046884731
269820,1,2.047054325
269830,1,2.047224246
269840,1,2.047394258
269850,1,2.047564222
269860,1,2.047734578
269870,1,2.047904918
269880,1,2.0480757
269890,1,2.048246446
269900,1,2.048417102
269910,1,2.04858825
269920,1,2.048759422
269930,1,2.048930674
269940,1,2.049102296
269950,1,2.049273955
269960,1,2.049445605
269970,1,2.049617566
269980,1,2.049789745
269990,1,2.049961879
270000,1,2.050134166
270010,1,2.050306861
270020,1,2.050479512
270030,1,2.050652468
270040,1,2.050825483
270050,1,2.05099855
270060,1,2.051171983
270070,1,2.051345405
270080,1,2.051518963
270090,1,2.051692753
270100,1,2.05186659
270110,1,2.05204081
270120,1,2.052214839
270130,1,2.052389376
270140,1,2.052563676
270150,1,2.052738601
270160,1,2.052913296
270170,1,2.0530883
270180,1,2.05326345
270190,1,2.053438716
270200,1,2.053613888
270210,1,2.053789593
270220,1,2.053965458
270230,1,2.054141236
270240,1,2.054317281
270250,1,2.054493471
270260,1,2.054669553
270270,1,2.05484619
270280,1,2.055022789
270290,1,2.055199596
270300,1,2.055376575
270310,1,2.0555538
270320,1,2.055730851
270330,1,2.055908403
270340,1,2.056085757
270350,1,2.05626337
270360,1,2.056441087
270370,1,2.056619092
270380,1,2.056797126
270390,1,2.056975508
270400,1,2.057153967
270410,1,2.057332402
270420,1,2.057511136
270430,1,2.057690037
270440,1,2.057868999
270450,1,2.058048136
270460,1,2.058227653
270470,1,2.058406798
270480,1,2.058586479
270490,1,2.058766205
270500,1,2.058946144
270510,1,2.059126018
270520,1,2.059306353
270530,1,2.059486435
270540,1,2.059666866
270550,1,2.059847799
270560,1,2.060028551
270570,1,2.060209324
270580,1,2.06039024
270590,1,2.06057181
270600,1,2.060753044
270610,1,2.06093468
270620,1,2.061116081
270630,1,2.061298072
270640,1,2.061480009
270650,1,2.06166193
270660,1,2.061844131
270670,1,2.062026548
270680,1,2.062209008
270690,1,2.062391652
270700,1,2.062574706
270710,1,2.062757345
270720,1,2.062940684
270730,1,2.063123855
270740,1,2.063307151
270750,1,2.063490654
270760,1,2.063674359
270770,1,2.0638582
270780,1,2.064042364
270790,1,2.064226346
270800,1,2.064410844
270810,1,2.064595035
270820,1,2.064779686
270830,1,2.064964397
270840,1,2.065149067
270850,1,2.065333905
270860,1,2.065519363
270870,1,2.065704574
270880,1,2.065889841
270890,1,2.06607548
270900,1,2.066261127
270910,1,2.066447001
270920,1,2.066632936
270930,1,2.066818817
270940,1,2.067005349
270950,1,2.067191582
270960,1,2.067378165
270970,1,2.067564822
270980,1,2.06775192
270990,1,2.067938868
271000,1,2.068126029
271010,1,2.068313042
271020,1,2.068500444
271030,1,2.068688105
271040,1,2.068875966
271050,1,2.069063655
271060,1,2.06925169
271070,1,2.069439776
